4e00,0,4e00,0
4e01,2,4e00,4e85,0
4e02,0,4e02,0
4e03,0,4e03,0
4e05,2,4e00,4e28,0
4e06,2,4e00,4e3f,0
4e07,0,4e07,0
4e08,0,4e08,0
4e09,11,4e00,4e00,4e00,1,126,140,749,74,189,464,604,74,69,808,859,75
4e0a,0,4e0a,0
4e0b,0,4e0b,0
4e0c,0,4e0c,0
4e0d,0,4e0d,0
4e0e,0,4e0e,0
4e10,0,4e10,0
4e11,0,4e11,0
4e13,0,4e13,0
4e14,0,4e14,0
4e15,2,4e0d,4e00,1,45,113,896,802,59,845,882,70
4e16,0,4e16,0
4e18,0,4e18,0
4e19,2,4e00,5185,0
4e1a,0,4e1a,0
4e1b,2,4ece,4e00,1,69,52,874,759,59,850,883,75
4e1c,0,4e1c,0
4e1d,0,4e1d,0
4e1e,2,6c36,4e00,1,53,76,885,725,75,849,846,71
4e22,2,4e3f,53bb,0
4e24,0,4e24,0
4e25,2,4e9a,4e3f,0
4e27,0,4e27,0
4e28,0,4e28,0
4e29,0,4e29,0
4e2a,2,4eba,4e28,1,40,43,923,460,461,337,75,618
4e2b,2,4e37,4e28,0
4e2c,0,4e2c,0
4e2d,20,53e3,4e28,0
4e30,20,4e09,4e28,0
4e32,20,5415,4e28,0
4e34,0,4e34,0
4e35,0,4e35,0
4e36,0,4e36,0
4e37,0,4e37,0
4e39,0,4e39,0
4e3b,2,4e36,738b,0
4e3d,0,4e3d,0
4e3e,0,4e3e,0
4e3f,0,4e3f,0
4e40,0,4e40,0
4e42,0,4e42,0
4e43,0,4e43,0
4e45,0,4e45,0
4e47,2,4e3f,4e03,0
4e48,2,4e3f,53b6,1,65,55,454,465,105,252,837,692
4e4b,0,4e4b,0
4e4c,0,4e4c,0
4e4d,0,4e4d,0
4e4e,0,4e4e,0
4e4f,2,4e3f,4e4b,1,117,61,772,311,51,196,912,749
4e50,0,4e50,0
4e52,2,4e18,4e3f,1,54,46,893,637,71,707,355,241
4e53,2,4e18,4e36,1,54,46,893,637,587,714,346,239
4e54,0,4e54,0
4e56,14,5343,4e2c,5315,1,62,49,877,907,53,367,298,404,641,368,312,398
4e58,14,79be,4e2c,5315,1,38,48,921,906,66,348,288,322,642,346,293,333
4e59,0,4e59,0
4e5a,0,4e5a,0
4e5b,0,4e5b,0
4e5c,0,4e5c,0
4e5d,0,4e5d,0
4e5e,0,4e5e,0
4e60,0,4e60,0
4e61,0,4e61,0
4e66,0,4e66,0
4e69,1,5360,4e5a,1,88,48,460,888,613,54,344,870
4e70,2,4e5b,5934,1,115,103,811,248,57,237,876,720
4e71,1,820c,4e5a,1,43,52,519,884,610,54,347,887
4e73,1,5b5a,4e5a,1,49,42,521,913,625,70,331,859
4e7e,0,4e7e,0
4e85,0,4e85,0
4e86,0,4e86,0
4e88,0,4e88,0
4e89,0,4e89,0
4e8b,0,4e8b,0
4e8c,2,4e00,4e00,1,144,187,712,78,60,776,880,80
4e8d,2,4e8c,4e85,0
4e8e,20,4e8c,4e85,0
4e8f,2,4e00,4e02,1,136,101,725,69,58,337,880,621
4e91,2,4e8c,53b6,0
4e92,2,4e00,5f51,0
4e93,2,4e00,4e0c,1,172,133,663,72,69,367,850,588
4e94,0,4e94,0
4e95,0,4e95,0
4e98,11,4e00,65e5,4e00,0
4e9a,2,4e00,4e1a,0
4e9b,2,6b64,4e8c,1,45,43,906,532,60,43,891,888
4e9f,34,4e86,53e3,53c8,4e00,0
4ea0,2,4e36,4e00,0
4ea1,0,4ea1,0
4ea2,2,4ea0,51e0,1,69,30,866,266,43,404,918,557
4ea4,2,4ea0,7236,1,70,33,857,219,50,282,902,675
4ea5,0,4ea5,0
4ea6,0,4ea6,0
4ea7,2,7acb,4e3f,0
4ea8,11,4ea0,53e3,4e86,1,60,37,879,164,206,265,597,208,101,539,780,418
