4e00,0,4e00
4e01,2,4e00,4e85 # NO
4e02,0,4e02
4e03,0,4e03
4e07,0,4e07
4e08,0,4e08
4e09,11,4e00,4e00,4e00 # NO
4e0a,0,4e0a
4e0b,0,4e0b
4e0c,0,4e0c
4e0d,0,4e0d
4e0e,0,4e0e
4e10,0,4e10
4e11,0,4e11
4e13,0,4e13
4e14,0,4e14
4e15,2,4e0d,4e00 # YES
4e16,0,4e16
4e18,0,4e18
4e19,2,4e00,5185 # NO
4e1a,0,4e1a
4e1b,2,4ece,4e00 # YES
4e1c,0,4e1c
4e1d,0,4e1d
4e1e,2,6c36,4e00 # YES
4e22,2,4e3f,53bb # NO
4e24,0,4e24
4e25,2,4e9a,4e3f # NO
4e27,0,4e27
4e28,0,4e28
4e29,0,4e29
4e2a,2,4eba,4e28 # YES
4e2b,2,4e37,4e28 # NO
4e2c,0,4e2c
4e2d,20,53e3,4e28 # NO
4e30,20,4e09,4e28 # NO
4e32,20,5415,4e28 # NO
4e35,0,4e35
4e36,0,4e36
4e37,0,4e37
4e38,0,4e38
4e39,0,4e39
4e3a,0,4e3a
4e3b,2,4e36,738b # NO
4e3d,0,4e3d
4e3e,0,4e3e
4e3f,0,4e3f
4e43,0,4e43
4e45,0,4e45
4e47,2,4e3f,4e03 # NO
4e48,2,4e3f,53b6 # YES
4e49,0,4e49
4e4b,0,4e4b
4e4c,0,4e4c
4e4d,0,4e4d
4e4e,0,4e4e
4e4f,2,4e3f,4e4b # YES (issue with base 4e3f possibly)
4e50,0,4e50
4e52,2,4e18,4e3f # YES
4e53,2,4e18,4e36 # YES
4e54,0,4e54
4e56,14,5343,4e2c,5315 # YES
4e58,14,79be,4e2c,5315 # YES
4e59,0,4e59
4e5a,0,4e5a
4e5b,0,4e5b
4e5c,0,4e5c
4e5d,0,4e5d
4e5e,0,4e5e
4e5f,0,4e5f
4e60,0,4e60
4e61,0,4e61
4e66,0,4e66
4e69,1,5360,4e5a # YES
4e70,2,4e5b,5934 # YES
4e71,1,820c,4e5a # YES
4e73,1,5b5a,4e5a # YES
4e7e,0,4e7e
4e85,0,4e85
4e86,0,4e86
4e88,0,4e88
4e8c,2,4e00,4e00 # NO(T YET) (Maybe by counting in the image before trying all possibilities)
4e8d,2,4e8c,4e85 # NO
4e8e,20,4e8c,4e85 # NO
4e8f,2,4e00,4e02 # YES
4e91,2,4e8c,53b6 # NO
4e92,0,4e92
4e93,2,4e00,4e0c # YES
4e94,0,4e94
4e95,0,4e95
4e98,11,4e00,65e5,4e00 # NO(T YET)
4e9a,2,4e00,4e1a # NO
4e9b,2,6b64,4e8c # YES
4ea0,0,4ea0
4ea1,0,4ea1
4ea2,2,4ea0,51e0 # YES
4ea4,2,4ea0,7236 # YES
4ea5,0,4ea5
4ea6,0,4ea6
